cam_id,gimbal_speed,pan_setpoint,tilt_setpoint,execution_time
4,2,0,-1,2.005649499129504
4,2,-50,0,3.185531396884471
4,2,5,1,2.0029318151064217
4,2,-50,2,2.994857034645974
4,2,10,3,1.9933599950745704
4,2,-50,4,2.798503407742828
4,2,15,5,2.798275414388627
4,2,-50,-5,2.995436259079725
4,2,20,-4,3.4007448330521584
4,2,-50,-3,3.788958468940109
4,2,25,-2,2.993053254205733
4,2,-50,-1,3.402629417832941
4,2,30,0,2.79070765292272
4,2,-50,1,3.596951730083674
4,2,35,2,3.394471573177725
4,2,-50,3,3.59829220501706
4,2,40,4,4.197459734976292
4,2,-50,5,3.3922597519122064
4,2,45,-5,3.39284574566409
4,2,-50,-4,3.801800192799419
4,2,50,-3,3.790438413154334
4,2,-50,-2,3.605847592931241
4,3,-50,-1,4.38434775499627
4,3,-45,0,1.5937653039582074
4,3,-50,1,2.798385177738965
4,3,-40,2,1.7991423453204334
4,3,-50,3,2.789203810039908
4,3,-35,4,2.003443981986493
4,3,-50,5,2.7917229076847434
4,3,-30,-5,2.0031630219891667
4,3,-50,-4,3.3942055040970445
4,3,-25,-3,17.593164477031678
4,3,-50,-2,2.799371259287
4,3,-20,-1,2.392001402098685
4,3,-50,0,3.595107458997518
4,3,-15,1,2.0035140230320394
4,3,-50,2,3.5890043741092086
4,3,-10,3,2.0011106468737125
4,3,-50,4,3.395246654283256
4,3,-5,5,2.1933520645834506
4,3,-50,-5,4.394888386130333
4,3,0,-4,2.3925629518926144
4,3,-50,-3,3.597265637014061
4,3,5,-2,2.402647498063743
4,3,-50,-1,3.3923993878997862
4,3,10,0,2.594236759003252
4,3,-50,1,3.394085661973804
4,3,15,2,3.0050419475883245
4,3,-50,3,3.1886049592867494
4,3,20,4,2.9941578740254045
4,3,-50,5,3.4036917123012245
4,3,25,-5,3.598857782781124
4,3,-50,-4,3.995819159783423
4,3,30,-3,3.792019581887871
4,3,-50,-2,3.998523424845189
4,3,35,-1,3.9967584488913417
4,3,-50,0,3.792578115593642
4,3,40,1,4.20314282970503
4,3,-50,2,3.995333280880004
4,3,45,3,3.791894792113453
4,3,-50,4,4.394995168782771
4,3,50,5,4.202445534989238
4,4,-50,-5,5.591085279826075
4,4,-45,-4,2.196567701175809
4,4,-50,-3,3.799519853200764
4,4,-40,-2,2.994752599857748
4,4,-50,-1,2.9941071891225874
4,4,-35,0,2.40052071493119
4,4,-50,1,3.792418965138495
4,4,-30,2,2.592969173565507
4,4,-50,3,3.395274735055864
4,4,-25,4,2.5958928200416267
4,4,-50,5,3.198998589068651
4,4,-20,-5,2.8011689400300384
4,4,-50,-4,3.598721052054316
4,4,-15,-3,19.19788921996951
4,4,-50,-2,3.586016088258475
4,4,-10,-1,18.398484403267503
4,4,-50,0,3.1995949558913708
4,4,-5,1,2.595311959274113
4,4,-50,2,4.394762083888054
4,4,0,3,2.7997132260352373
4,4,-50,4,4.795517889317125
4,4,5,5,2.799746805801988
4,4,-50,-5,4.394561482127756
4,4,10,-4,2.996944985818118
4,4,-50,-3,4.190673109609634
4,4,15,-2,14.40473374305293
4,4,-50,-1,4.1877186819911
4,4,20,0,5.399780564010143
4,4,-50,1,3.8036323389969766
4,4,25,2,3.99556030286476
4,4,-50,3,4.793691063765436
4,4,30,4,3.998748314101249
4,4,-50,5,4.599964946974069
4,4,35,-5,4.18771666707471
4,4,-50,-4,4.201047056820244
4,4,40,-3,4.398554148152471
4,4,-50,-2,4.793228008784354
4,4,45,-1,4.795460255816579
4,4,-50,0,4.397324653808028
4,4,50,1,4.598050243686885
4,5,-50,2,5.395104056224227
4,5,-45,3,2.189228219911456
4,5,-50,4,3.600760465953499
4,5,-40,5,2.9942664429545403
4,5,-50,-5,3.597078259103
4,5,-35,-4,2.8013389157131314
4,5,-50,-3,3.1882979087531567
4,5,-30,-2,7.198670926969498
4,5,-50,-1,3.791931916028261
4,5,-25,0,3.199901561718434
4,5,-50,1,3.9966146303340793
4,5,-20,2,3.2016301648691297
4,5,-50,3,4.589626486878842
4,5,-15,4,2.802171578165144
4,5,-50,5,5.591901680920273
4,5,-10,-5,2.9965855316258967
4,5,-50,-4,5.2045339699834585
4,5,-5,-3,3.0980994859710336
4,5,-50,-2,4.38657012116164
4,5,0,-1,
4,5,-50,0,4.394340029917657
4,5,5,1,3.392100935801864
4,5,-50,2,4.404517417773604
4,5,10,3,3.5883925152011216
4,5,-50,4,4.996846884954721
4,5,15,5,3.996371884830296
4,5,-50,-5,4.803779487032443
4,5,20,-4,5.192557965405285
4,5,-50,-3,4.600157198030502
4,5,25,-2,3.792665936984122
4,5,-50,-1,5.793819502927363
4,5,30,0,4.79299615835771
4,5,-50,1,4.998924081679434
4,5,35,2,5.1910106302239
4,5,-50,3,5.398378347046673
4,5,40,4,5.397049377672374
4,5,-50,5,4.5976759432815015
4,5,45,-5,4.793544915970415
4,5,-50,-4,5.192949065007269
4,5,50,-3,19.40069353580475
4,6,-50,-2,6.397885835263878
4,6,-45,-1,3.800012791063637
4,6,-50,0,3.990342195145786
4,6,-40,1,2.9945767233148217
4,6,-50,2,3.801944565027952
4,6,-35,3,3.1883651302196085
4,6,-50,4,4.803574567195028
4,6,-30,5,3.5966296838596463
4,6,-50,-5,4.394693501293659
4,6,-25,-4,3.5957491057924926
4,6,-50,-3,5.99466747790575
4,6,-20,-2,4.2013849299401045
4,6,-50,-1,4.58647150406614
4,6,-15,0,3.3942556297406554
4,6,-50,1,4.796606225892901
4,6,-10,2,3.4050253038294613
4,6,-50,3,5.7940438450314105
4,6,-5,4,3.598202637862414
4,6,-50,5,5.189231763128191
4,6,0,-5,3.8028421383351088
4,6,-50,-4,4.998754438012838
4,6,5,-3,16.192147282883525
4,6,-50,-2,5.998135188128799
4,6,10,-1,
4,6,-50,0,5.188495665322989
4,6,15,1,4.601169137749821
4,6,-50,2,5.794741780962795
4,6,20,3,6.397639330010861
4,6,-50,4,6.796834277920425
4,6,25,5,4.999948367942125
4,6,-50,-5,5.59097527526319
4,6,30,-4,6.195442740805447
4,6,-50,-3,5.79386699385941
4,6,35,-2,5.192117616999894
4,6,-50,-1,5.596164147835225
4,6,40,0,6.798065145965666
4,6,-50,1,5.601025037933141
4,6,45,2,5.591209291946143
4,6,-50,3,6.193018617108464
4,6,50,4,5.797212643083185
4,7,-50,5,7.205218696035445
4,7,-45,-5,2.994233959820121
4,7,-50,-4,4.5890635419636965
4,7,-40,-3,7.391514739021659
4,7,-50,-2,6.594827122054994
4,7,-35,-1,
4,7,-50,0,5.193222058005631
4,7,-30,1,4.192171609960496
4,7,-50,2,4.995464171282947
4,7,-25,3,4.201463385950774
4,7,-50,4,5.795482286252081
4,7,-20,5,4.5997932949103415
4,7,-50,-5,5.388425298966467
4,7,-15,-4,3.804101298097521
4,7,-50,-3,4.790855408646166
4,7,-10,-2,
4,7,-50,-1,5.785754640121013
4,7,-5,0,4.193966479972005
4,7,-50,1,5.602170219179243
4,7,0,2,4.394732596818358
4,7,-50,3,6.002191270235926
4,7,5,4,4.596502311062068
4,7,-50,5,6.192710377275944
4,7,10,-5,4.793554346077144
4,7,-50,-4,5.998357973061502
4,7,15,-3,4.587131697218865
4,7,-50,-2,8.187166232150048
4,7,20,-1,
4,7,-50,0,6.800876494962722
4,7,25,1,5.588651489000768
4,7,-50,2,6.396645451895893
4,7,30,3,7.398522626142949
4,7,-50,4,6.001079097855836
4,7,35,5,6.195056282915175
4,7,-50,-5,6.796819839160889
4,7,40,-4,6.594320757780224
4,7,-50,-3,
4,7,45,-2,
4,7,-50,-1,8.18848153296858
4,7,50,0,7.202533727046102
4,8,-50,1,7.989735697861761
4,8,-45,2,3.8024469958618283
4,8,-50,3,4.39277323288843
4,8,-40,4,4.592436954844743
4,8,-50,5,5.791549610905349
4,8,-35,-5,4.202413700055331
4,8,-50,-4,5.989380919840187
4,8,-30,-3,
4,8,-50,-2,
4,8,-25,-1,
4,8,-50,0,5.994310941081494
4,8,-20,1,4.989492780994624
4,8,-50,2,6.600394415203482
4,8,-15,3,4.391481372062117
4,8,-50,4,6.999296231660992
4,8,-10,5,4.599827683996409
4,8,-50,-5,6.799239962827414
4,8,-5,-4,4.588853859808296
4,8,-50,-3,
4,8,0,-2,
4,8,-50,-1,6.599520063959062
4,8,5,0,5.192442387342453
4,8,-50,1,7.393370357807726
4,8,10,2,5.392711230088025
4,8,-50,3,7.404075598809868
4,8,15,4,5.59199788980186
4,8,-50,5,8.199252943042666
4,8,20,-5,7.387540691066533
4,8,-50,-4,6.794714639894664
4,8,25,-3,
4,8,-50,-2,7.991503776051104
4,8,30,-1,
4,8,-50,0,6.791426745709032
4,8,35,1,7.595372148789465
4,8,-50,2,7.991654383018613
4,8,40,3,8.201325891073793
4,8,-50,4,7.792125741019845
4,8,45,5,7.399766250979155
4,8,-50,-5,7.78955556685105
4,8,50,-4,7.79833098128438
